region,price,area,purpose
1,4250000000,5,1
1,350000000,1,2
1,381630000,1,3
1,2000000000,3,1
1,5810000000,5,1
1,418540000,1,3
1,427400000,1,3
1,2300000000,4,1
1,575770000,2,3
1,920000000,2,1
1,2380000000,4,1
1,2095000000,4,1
1,2790000000,4,1
1,4250000000,5,1
1,3070000000,4,1
1,409680000,1,3
1,346940000,1,3
1,389750000,1,3
1,414110000,1,3
1,2399000000,4,1
1,405990000,1,3
1,373510000,1,3
1,409680000,1,3
1,405990000,1,3
1,2050000000,4,1
1,397870000,1,3
1,2550000000,4,1
1,4150000000,5,1
1,2730000000,4,1
1,2000000000,3,1
1,401560000,1,3
1,401560000,1,3
1,2050000000,4,1
1,1980000000,3,1
1,870000000,2,2
1,2000000000,3,1
1,1800000000,3,1
1,2145000000,4,1
1,2290000000,4,1
1,1750000000,3,1
1,1945000000,3,1
1,2000000000,3,1
1,2650000000,4,1
1,1650000000,3,1
1,1810000000,3,1
1,2980000000,4,1
1,950000000,2,1
1,1530000000,3,1
1,3725000000,5,1
1,1235000000,3,1
1,1450000000,3,1
1,2990000000,4,1
1,2830000000,4,1
1,1180000000,2,1
1,2800000000,4,1
1,1680000000,3,1
1,2100000000,4,1
1,2980000000,4,1
1,2955000000,4,1
1,3070000000,4,1
1,5150000000,5,1
1,3090000000,4,1
1,2250000000,4,1
1,220000000,1,3
1,2290000000,4,1
1,385000000,1,3
1,2190000000,4,1
1,1490000000,3,1
1,2350000000,4,1
1,870000000,2,2
1,5150000000,5,1
1,205000000,1,2
1,5000000000,5,1
1,2370000000,4,1
1,370000000,1,2
1,355000000,1,2
1,5850000000,5,4
1,1730000000,3,1
1,2380000000,4,1
1,1945000000,3,1
1,3400000000,4,1
1,2690000000,4,1
1,255000000,1,2
1,2700000000,4,1
1,5450000000,5,1
1,1720000000,3,1
1,3550000000,5,1
1,3500000000,4,1
1,1510000000,3,1
1,2590000000,4,3
1,2300000000,4,1
1,1110000000,2,1
1,6800000000,5,1
1,3230000000,4,1
1,4570000000,5,1
1,485000000,1,3
1,350000000,1,2
1,212000000,1,2
1,380000000,1,3
1,1870000000,3,1
1,2012500000,4,1
1,2210000000,4,1
1,2995000000,4,1
1,250000000,1,2
1,1910000000,3,1
1,1750000000,3,1
1,1550000000,3,1
1,1550000000,3,1
1,1400000000,3,1
1,2100000000,4,1
1,2590000000,4,1
1,4345000000,5,1
1,2150000000,4,1
1,208000000,1,2
1,3290000000,4,1
1,1040000000,2,1
1,825000000,2,3
1,3000000000,4,1
1,1800000000,3,1
1,1530000000,3,1
1,1765000000,3,1
1,7200000000,5,1
1,1380000000,3,1
1,2480000000,4,1
1,4800000000,5,1
1,320000000,1,2
1,2700000000,4,1
1,2390000000,4,1
1,5600000000,5,1
1,2350000000,4,1
1,315000000,1,2
1,1980000000,3,1
1,357000000,1,2
1,2180000000,4,1
1,950000000,2,3
1,2000000000,3,1
1,177000000,1,2
1,2900000000,4,1
1,860000000,2,1
1,2570000000,4,1
1,1600000000,3,1
1,1600000000,3,1
1,2850000000,4,1
1,2300000000,4,1
1,4800000000,5,4
1,1000000000,2,1
1,2490000000,4,1
1,2040000000,4,1
1,1680000000,3,1
1,1215000000,3,1
1,1900000000,3,1
1,2250000000,4,1
1,480000000,1,2
1,1680000000,3,1
1,2900000000,4,1
1,3690000000,5,1
1,509200000,2,2
1,480000000,1,2
1,416000000,1,2
1,142000000,1,2
1,230000000,1,3
1,2550000000,4,1
1,210000000,1,2
1,1700000000,3,1
1,1950000000,3,1
1,2610000000,4,1
1,2400000000,4,1
1,1200000000,2,1
1,1380000000,3,1
1,2380000000,4,1
1,1290000000,3,1
1,2350000000,4,1
1,1950000000,3,1
1,2070000000,4,1
1,415000000,1,2
1,330000000,1,2
1,1640000000,3,1
1,1620000000,3,1
1,1670000000,3,1
1,640000000,2,1
1,2420000000,4,1
1,4550000000,5,1
1,197000000,1,2
1,2520000000,4,3
1,3270000000,4,1
1,1890000000,3,1
1,1730000000,3,1
1,2080000000,4,1
1,2950000000,4,1
1,2970000000,4,1
1,2030000000,4,1
1,2580000000,4,1
1,1750000000,3,1
1,2035000000,4,1
1,1965000000,3,1
1,2100000000,4,1
1,5300000000,5,1
1,300000000,1,3
1,380000000,1,3
1,530000000,2,3
1,1930000000,3,1
1,1385000000,3,1
1,470000000,1,1
1,2900000000,4,1
1,2990000000,4,1
1,365000000,1,3
1,3360000000,4,1
1,460000000,1,3
1,2000000000,3,1
1,3600000000,5,1
1,2375000000,4,1
1,1880000000,3,1
1,2600000000,4,1
1,1375000000,3,1
1,1650000000,3,1
1,1300000000,3,1
1,175000000,1,2
1,2380000000,4,1
1,160000000,1,2
1,6300000000,5,1
1,2045000000,4,1
1,2023000000,4,1
1,180000000,1,2
1,2000000000,3,3
1,1970000000,3,1
1,400000000,1,1
1,2000000000,3,1
1,3650000000,5,1
1,2380000000,4,1
1,2600000000,4,1
1,7000000000,5,4
1,2000000000,3,3
1,1730000000,3,1
1,3330000000,4,1
1,425000000,1,1
1,11500000000,5,1
1,295000000,1,3
1,3500000000,4,1
1,390000000,1,1
1,470000000,1,3
1,400000000,1,1
1,1960000000,3,1
1,2270000000,4,1
1,4230000000,5,1
1,1355000000,3,1
1,1150000000,2,1
1,1800000000,3,1
1,7400000000,5,1
1,1920000000,3,1
1,6500000000,5,1
1,300000000,1,2
1,2630000000,4,1
1,2200000000,4,1
1,1200000000,2,1
1,1330000000,3,1
1,1940000000,3,1
1,3000000000,4,1
1,2050000000,4,1
1,2950000000,4,1
1,2100000000,4,1
1,2000000000,3,1
1,2030000000,4,1
1,2000000000,3,1
1,3400000000,4,1
1,2950000000,4,1
1,2380000000,4,1
1,1690000000,3,1
1,1900000000,3,1
1,2450000000,4,1
1,400000000,1,1
1,2250000000,4,1
1,375000000,1,1
1,570000000,2,3
1,2200000000,4,1
1,1000000000,2,1
1,1895000000,3,1
1,1950000000,3,1
1,1790000000,3,1
1,1990000000,3,1
1,215000000,1,2
1,415550000,1,2
1,1860000000,3,1
1,4450000000,5,1
1,170000000,1,2
1,2270000000,4,1
1,3150000000,4,1
1,3780000000,5,4
1,4500000000,5,1
1,4100000000,5,1
1,4000000000,5,4
1,250000000,1,2
1,1880000000,3,1
1,1540000000,3,1
1,380000000,1,2
1,1310000000,3,1
1,1540000000,3,1
1,2248000000,4,1
1,1070000000,2,1
1,910000000,2,1
1,233000000,1,3
1,215000000,1,2
1,1005000000,2,1
1,3300000000,4,1
1,3000000000,4,1
1,1635000000,3,1
1,1960000000,3,1
1,185000000,1,2
1,2330000000,4,1
1,1360000000,3,1
1,2000000000,3,1
1,2900000000,4,1
1,2900000000,4,1
1,4890000000,5,1
1,4370000000,5,1
1,700000000,2,3
1,4370000000,5,1
1,830000000,2,3
1,284000000,1,2
1,396250000,1,2
1,1950000000,3,1
1,396250000,1,2
1,3175000000,4,1
1,396250000,1,2
1,1990000000,3,1
1,750000000,2,3
1,151000000,1,2
1,435000000,1,3
1,380000000,1,3
1,1125000000,2,1
1,230000000,1,2
1,1950000000,3,1
1,2050000000,4,1
1,1925000000,3,1
1,1280000000,3,1
1,2300000000,4,1
1,3390000000,4,1
1,2250000000,4,1
1,2480000000,4,1
1,2300000000,4,1
1,1840000000,3,1
1,310000000,1,1
1,4890000000,5,1
1,360000000,1,3
1,6000000000,5,1
1,1840000000,3,1
1,4800000000,5,1
1,880000000,2,1
1,2230000000,4,1
1,920000000,2,1
1,500000000,1,3
1,3200000000,4,1
1,396250000,1,2
1,1870000000,3,1
1,4130000000,5,1
1,2700000000,4,1
1,2235000000,4,1
1,2000000000,3,1
1,1400000000,3,1
1,563000000,2,2
1,1105000000,2,1
1,1460000000,3,3
1,2190000000,4,1
1,1625000000,3,1
1,1900000000,3,1
1,2095000000,4,1
1,1990000000,3,1
1,3000000000,4,1
1,1815000000,3,1
1,1490000000,3,1
1,340000000,1,3
1,1890000000,3,1
1,940000000,2,1
1,1970000000,3,1
1,880000000,2,1
1,255000000,1,2
1,205000000,1,2
1,287000000,1,2
1,1995000000,3,1
1,570000000,2,3
1,1740000000,3,1
1,1995000000,3,1
1,1745000000,3,1
1,4130000000,5,1
1,930000000,2,1
1,980000000,2,1
1,1930000000,3,1
1,850000000,2,3
1,1870000000,3,1
1,1860000000,3,1
1,1160000000,2,1
1,470000000,1,3
1,2368000000,4,1
1,3350000000,4,1
1,1675000000,3,2
1,1800000000,3,1
1,2290000000,4,1
1,4200000000,5,1
1,239000000,1,2
1,1170000000,2,1
1,2800000000,4,1
1,2060000000,4,1
1,400000000,1,2
1,2750000000,4,1
1,1730000000,3,1
1,1060000000,2,1
1,1220000000,3,1
1,5550000000,5,1
1,2850000000,4,1
1,1600000000,3,1
1,385000000,1,3
1,1700000000,3,1
1,1220000000,3,1
1,295000000,1,2
1,2800000000,4,1
1,3370000000,4,1
1,2750000000,4,1
1,690000000,2,1
1,2575000000,4,1
1,1980000000,3,1
1,1045000000,2,1
1,500000000,1,3
1,1030000000,2,1
1,378000000,1,1
1,2365000000,4,1
1,190000000,1,2
1,240000000,1,2
1,270000000,1,2
1,225000000,1,2
1,2335000000,4,1
1,270000000,1,3
1,1200000000,2,1
1,312500000,1,2
1,312500000,1,2
1,3200000000,4,1
1,800000000,2,1
1,1920000000,3,1
1,2240000000,4,1
1,1700000000,3,1
1,2840000000,4,1
1,2150000000,4,1
1,480000000,1,3
1,1170000000,2,1
1,2100000000,4,1
1,980000000,2,1
1,1255000000,3,1
1,2950000000,4,1
1,965000000,2,1
1,4100000000,5,2
1,450000000,1,2
1,1010000000,2,1
1,8350000000,5,1
1,2100000000,4,1
1,2690000000,4,1
1,2440000000,4,1
1,257000000,1,2
1,270000000,1,2
1,450000000,1,1
1,4000000000,5,1
1,1760000000,3,1
1,5600000000,5,3
1,2070000000,4,1
1,150000000,1,2
1,480000000,1,3
1,174500000,1,2
1,3290000000,4,1
1,2275000000,4,1
1,415000000,1,2
1,1847000000,3,1
1,2800000000,4,1
1,2630000000,4,1
1,3390000000,4,1
1,2350000000,4,1
1,1700000000,3,1
1,1445000000,3,1
1,2630000000,4,1
1,630000000,2,3
1,1885000000,3,1
1,2087500000,4,1
1,3280000000,4,1
1,1495000000,3,1
1,3565000000,5,1
1,1280000000,3,1
1,1350000000,3,1
1,260000000,1,2
1,990000000,2,1
1,2470000000,4,3
1,2460000000,4,1
1,2940000000,4,1
1,2030000000,4,1
1,2500000000,4,1
1,4400000000,5,1
1,480000000,1,3
1,1890000000,3,1
1,1040000000,2,1
1,1940000000,3,1
1,2275000000,4,1
1,890000000,2,3
1,517000000,2,3
1,2350000000,4,1
1,2780000000,4,1
1,1700000000,3,1
1,4800000000,5,1
1,2010000000,4,1
1,430000000,1,2
1,430000000,1,2
1,1450000000,3,1
1,1350000000,3,2
1,3200000000,4,1
1,2310000000,4,1
1,264000000,1,2
1,2900000000,4,1
1,2280000000,4,1
1,385000000,1,3
1,1660000000,3,1
1,1350000000,3,1
1,945000000,2,1
1,1930000000,3,1
1,1950000000,3,1
1,1925000000,3,1
1,175000000,1,2
1,2880000000,4,1
1,2960000000,4,1
1,1140000000,2,1
1,2100000000,4,3
1,1700000000,3,1
1,1330000000,3,1
1,600000000,2,3
1,2400000000,4,1
1,2300000000,4,1
1,1930000000,3,1
1,3435000000,4,1
1,1930000000,3,1
1,300000000,1,3
1,355000000,1,3
1,2700000000,4,1
1,3630000000,5,1
1,2520000000,4,1
1,229000000,1,1
1,4080000000,5,1
1,539000000,2,3
1,2100000000,4,1
1,370000000,1,2
1,3100000000,4,1
1,1555000000,3,1
1,3050000000,4,1
1,600000000,2,3
1,240000000,1,2
1,4150000000,5,1
1,1760000000,3,1
1,2095000000,4,1
1,250000000,1,2
1,2340000000,4,1
1,1035000000,2,1
1,1900000000,3,3
1,389000000,1,2
1,2070000000,4,1
1,3620000000,5,1
1,1165000000,2,1
1,1970000000,3,1
1,2880000000,4,1
1,2340000000,4,1
1,2170000000,4,1
1,188000000,1,2
1,180000000,1,2
1,1930000000,3,1
1,370000000,1,2
1,1565000000,3,1
1,231000000,1,2
1,2500000000,4,1
1,2200000000,4,1
1,195000000,1,3
1,3650000000,5,1
1,1700000000,3,1
1,1235000000,3,1
1,4180000000,5,1
1,1150000000,2,1
1,330000000,1,3
1,2390000000,4,1
1,1565000000,3,1
1,3300000000,4,1
1,231000000,1,2
1,9600000000,5,4
1,4000000000,5,1
1,760000000,2,3
1,2525000000,4,1
1,1935000000,3,1
1,1695000000,3,1
1,1935000000,3,1
1,2100000000,4,1
1,2220000000,4,1
1,223000000,1,2
1,1650000000,3,1
1,2100000000,4,1
1,1423000000,3,3
1,4150000000,5,1
1,1830000000,3,1
1,1930000000,3,1
1,1750000000,3,1
1,965000000,2,1
1,1820000000,3,1
1,1950000000,3,1
1,1860000000,3,1
1,2640000000,4,1
1,1210000000,3,1
1,2820000000,4,1
1,410000000,1,1
1,4080000000,5,1
1,4300000000,5,1
1,2000000000,3,1
1,2665000000,4,1
1,2790000000,4,1
1,2900000000,4,1
1,700000000,2,2
1,165000000,1,2
1,245000000,1,1
1,3280000000,4,1
1,355000000,1,3
1,203000000,1,2
1,2045000000,4,1
1,2080000000,4,1
1,3400000000,4,1
1,2710000000,4,1
1,5300000000,5,1
1,2540000000,4,1
1,1450000000,3,1
1,320000000,1,1
1,150000000,1,3
1,4500000000,5,4
1,3695000000,5,1
1,3690000000,5,1
1,3200000000,4,1
1,180000000,1,3
1,4450000000,5,1
1,3695000000,5,1
1,890000000,2,1
1,5885000000,5,1
1,3400000000,4,1
1,5390000000,5,1
1,469000000,1,3
1,1030000000,2,1
1,335000000,1,3
1,4000000000,5,1
1,2200000000,4,1
1,1350000000,3,1
1,1180000000,2,1
1,2920000000,4,1
1,1450000000,3,2
1,3890000000,5,1
1,1720000000,3,1
1,2700000000,4,1
1,4000000000,5,1
1,3100000000,4,1
1,2020000000,4,1
1,3250000000,4,1
1,2620000000,4,1
1,1800000000,3,1
1,336000000,1,2
1,142000000,1,2
1,460000000,1,3
1,2200000000,4,1
1,827000000,2,1
1,1345000000,3,1
1,203000000,1,2
1,1400000000,3,1
1,1190000000,2,1
1,1800000000,3,1
1,2600000000,4,1
1,460000000,1,3
1,208000000,1,3
1,2000000000,3,1
1,2550000000,4,1
1,3035000000,4,1
1,798000000,2,1
1,480000000,1,3
1,2550000000,4,1
1,1740000000,3,1
1,300000000,1,2
1,4430000000,5,1
1,1420000000,3,1
1,3050000000,4,1
1,2580000000,4,1
1,255000000,1,2
1,4870000000,5,1
1,2350000000,4,1
1,2480000000,4,1
1,2530000000,4,1
1,1145000000,2,1
1,227000000,1,2
1,2430000000,4,1
1,2340000000,4,1
1,1125000000,2,1
1,504000000,2,3
1,3290000000,4,1
1,560000000,2,1
1,2340000000,4,1
1,2800000000,4,1
1,1510000000,3,1
1,400000000,1,1
1,289000000,1,2
1,2770000000,4,1
1,305000000,1,2
1,190000000,1,2
1,196000000,1,2
1,1830000000,3,1
1,290000000,1,2
1,2840000000,4,1
1,3670000000,5,1
1,292000000,1,2
1,1365000000,3,1
1,2040000000,4,1
1,4550000000,5,1
1,6900000000,5,1
1,440000000,1,2
1,2850000000,4,1
1,11500000000,5,4
1,2920000000,4,1
1,240000000,1,1
1,550000000,2,2
1,3950000000,5,2
1,850000000,2,1
1,1445000000,3,1
1,3440000000,4,1
1,1900000000,3,1
1,1525000000,3,1
1,1650000000,3,1
1,195000000,1,2
1,1650000000,3,1
1,2150000000,4,1
1,1150000000,2,1
1,1120000000,2,1
1,320000000,1,3
1,2430000000,4,1
1,1300000000,3,1
1,3100000000,4,1
1,1150000000,2,1
1,1431000000,3,1
1,1360000000,3,1
1,1665000000,3,1
1,2720000000,4,1
1,710000000,2,2
1,1100000000,2,1
1,2900000000,4,1
1,430000000,1,3
1,230000000,1,2
1,180000000,1,2
1,2290000000,4,1
1,2234000000,4,1
1,1345000000,3,1
1,2120000000,4,1
1,1190000000,2,1
1,1590000000,3,1
1,240000000,1,2
1,177000000,1,2
1,1650000000,3,1
1,1149150000,2,3
1,390000000,1,3
1,1235000000,3,1
1,2100000000,4,1
1,358000000,1,2
1,2850000000,4,1
1,2380000000,4,1
1,2815000000,4,1
1,1580000000,3,1
1,1080000000,2,1
1,4050000000,5,1
1,296000000,1,2
1,2290000000,4,1
1,2265000000,4,1
1,300000000,1,2
1,290000000,1,2
1,640000000,2,3
1,2900000000,4,1
1,2265000000,4,1
1,3600000000,5,1
1,1070000000,2,1
1,2610000000,4,1
1,3000000000,4,1
1,2250000000,4,1
1,2075000000,4,1
1,330000000,1,3
1,5030000000,5,1
1,1515000000,3,1
1,2900000000,4,1
1,639000000,2,2
1,2250000000,4,1
1,2500000000,4,1
1,3595000000,5,1
1,1150000000,2,1
1,170000000,1,2
1,1250000000,3,1
1,2395000000,4,1
1,1397000000,3,1
1,218000000,1,2
1,7100000000,5,1
1,2720000000,4,1
1,2360000000,4,1
1,8200000000,5,4
1,330000000,1,2
1,295000000,1,2
1,210000000,1,2
1,210000000,1,2
1,150000000,1,3
1,3200000000,4,1
1,1850000000,3,1
1,2000000000,3,1
1,5900000000,5,1
1,150000000,1,3
1,2550000000,4,1
1,205000000,1,2
1,3600000000,5,1
1,3090000000,4,1
1,280000000,1,2
1,2000000000,3,1
1,2020000000,4,1
1,3050000000,4,1
1,15000000000,5,4
1,1220000000,3,1
1,320000000,1,2
1,1450000000,3,1
1,3330000000,4,1
1,2050000000,4,1
1,980000000,2,3
1,2850000000,4,1
1,3550000000,5,1
1,5950000000,5,1
1,2300000000,4,1
1,420000000,1,1
1,370000000,1,2
1,3050000000,4,1
1,4100000000,5,1
1,2870000000,4,1
1,1290000000,3,1
1,1800000000,3,1
1,200000000,1,2
1,1900000000,3,1
1,1070000000,2,1
1,7500000000,5,1
1,3000000000,4,1
1,137000000,1,2
1,4000000000,5,1
1,2850000000,4,1
1,1250000000,3,3
1,290000000,1,2
1,1700000000,3,1
1,1510000000,3,1
1,2550000000,4,1
1,960000000,2,1
1,1893000000,3,1
1,810000000,2,1
1,1920000000,3,1
1,3510000000,5,1
1,2360000000,4,1
1,2850000000,4,1
1,1360000000,3,1
1,3210000000,4,1
1,1300000000,3,1
1,480000000,1,3
1,3450000000,4,1
1,867000000,2,1
1,1160000000,2,1
1,1382500000,3,1
1,6300000000,5,1
1,1832000000,3,1
1,1085000000,2,1
1,1465000000,3,1
1,324500000,1,2
1,380010000,1,2
1,340000000,1,2
1,340000000,1,2
1,2950000000,4,1
1,8900000000,5,3
1,1345000000,3,1
1,175000000,1,2
1,830000000,2,1
1,275000000,1,2
1,1945000000,3,1
1,2600000000,4,1
1,542000000,2,3
1,180000000,1,2
1,945000000,2,1
1,1340000000,3,1
1,1750000000,3,1
1,3340000000,4,1
1,2000000000,3,1
1,4000000000,5,1
1,2490000000,4,1
1,2000000000,3,1
1,520000000,2,2
1,5700000000,5,1
1,2790000000,4,1
1,1590000000,3,1
1,430000000,1,2
1,1110000000,2,1
1,4100000000,5,1
1,1590000000,3,1
1,2000000000,3,1
1,1600000000,3,1
1,5600000000,5,1
1,445000000,1,3
1,350000000,1,1
1,198000000,1,2
1,895000000,2,1
1,970000000,2,1
1,605000000,2,3
1,1585000000,3,1
1,197500000,1,2
1,1335000000,3,1
1,2070000000,4,1
1,970000000,2,1
1,4020000000,5,1
1,315000000,1,3
1,5220000000,5,3
1,2295000000,4,1
1,5220000000,5,3
1,1280000000,3,1
1,1430000000,3,1
1,4800000000,5,1
1,2200000000,4,4
1,3080000000,4,1
1,3770000000,5,1
1,1645000000,3,1
1,5690000000,5,1
1,195000000,1,1
1,2200000000,4,4
1,3800000000,5,1
1,2230000000,4,1
1,2260000000,4,1
1,2750000000,4,1
1,2755000000,4,1
1,2400000000,4,1
1,423000000,1,1
1,1990000000,3,1
1,2225000000,4,1
1,2900000000,4,1
1,2900000000,4,1
1,374000000,1,2
1,2840000000,4,1
1,3680000000,5,1
1,2600000000,4,1
1,2640000000,4,1
1,3885000000,5,1
1,3000000000,4,1
1,2750000000,4,1
1,2195000000,4,1
1,2640000000,4,1
1,3770000000,5,1
1,1480000000,3,1
1,1275000000,3,1
1,230000000,1,2
1,2285000000,4,1
1,3220000000,4,1
1,1720000000,3,1
1,2650000000,4,1
1,1027000000,2,1
1,2050000000,4,1
1,2390000000,4,1
1,3470000000,4,1
1,290000000,1,2
1,1050000000,2,1
1,1045000000,2,1
1,210000000,1,2
1,402000000,1,1
1,2775000000,4,1
1,170000000,1,3
1,2695000000,4,1
1,1110000000,2,1
1,2440000000,4,1
1,1830000000,3,1
1,3510000000,5,1
1,1700000000,3,1
1,3900000000,5,4
1,3900000000,5,4
1,1950000000,3,1
1,4640000000,5,1
1,2050000000,4,1
1,225000000,1,2
1,780000000,2,3
1,4080000000,5,1
1,5800000000,5,1
1,2520000000,4,1
1,300000000,1,1
1,390000000,1,3
1,5000000000,5,3
1,5600000000,5,1
1,283000000,1,2
1,378000000,1,3
1,1100000000,2,1
1,225000000,1,2
1,4000000000,5,1
1,1370000000,3,1
1,3300000000,4,1
1,2930000000,4,1
1,3590000000,5,1
1,1770000000,3,1
1,305000000,1,3
1,2350000000,4,1
1,4290000000,5,1
1,2700000000,4,1
1,350000000,1,2
1,1330000000,3,1
1,300000000,1,2
1,410000000,1,2
1,1430000000,3,1
1,1020000000,2,3
1,2700000000,4,1
1,265000000,1,2
1,533000000,2,3
1,4670000000,5,1
1,5140000000,5,3
1,570000000,2,3
1,146000000,1,2
1,2420000000,4,1
1,2420000000,4,1
1,405000000,1,2
1,2250000000,4,1
1,146000000,1,2
1,2580000000,4,1
1,2900000000,4,1
1,5140000000,5,3
1,1450000000,3,1
1,2095000000,4,1
1,430000000,1,1
1,433000000,1,2
1,1525000000,3,1
1,3600000000,5,1
1,4800000000,5,4
1,1044000000,2,3
1,680000000,2,3
1,2720000000,4,1
1,1150000000,2,1
1,1150000000,2,1
1,160000000,1,2
1,1960000000,3,1
1,2240000000,4,1
1,2500000000,4,1
1,1150000000,2,3
1,5850000000,5,4
1,900000000,2,1
1,4650000000,5,1
1,2250000000,4,1
1,2250000000,4,1
1,5850000000,5,4
1,1020000000,2,1
1,2125000000,4,1
1,600000000,2,3
1,1865000000,3,1
1,600000000,2,3
1,1410000000,3,1
1,2135000000,4,1
1,500000000,1,4
1,1870000000,3,1
1,1180000000,2,1
1,500000000,1,4
1,1480000000,3,1
1,2080000000,4,1
1,2380000000,4,1
1,4150000000,5,1
1,180000000,1,2
1,1870000000,3,1
1,1215000000,3,1
1,335000000,1,2
1,2100000000,4,1
1,1820000000,3,1
1,2470000000,4,1
1,2590000000,4,1
1,510000000,2,2
1,2770000000,4,1
1,800000000,2,3
1,3420000000,4,1
1,500000000,1,3
1,2820000000,4,1
1,1860000000,3,1
1,2550000000,4,1
1,2820000000,4,1
1,2800000000,4,1
1,7300000000,5,1
1,250000000,1,2
1,313800000,1,2
1,3650000000,5,3
1,3650000000,5,3
1,10700000000,5,4
1,370000000,1,3
1,2750000000,4,1
1,310000000,1,2
1,1737300000,3,2
1,5400000000,5,1
1,291000000,1,2
1,2550000000,4,1
1,2590000000,4,1
1,2090000000,4,1
1,2320000000,4,1
1,4765000000,5,1
1,900000000,2,1
1,2580000000,4,1
1,440000000,1,2
1,820000000,2,1
1,2900000000,4,1
1,2080000000,4,1
1,360000000,1,2
1,2390000000,4,1
1,200000000,1,2
1,4000000000,5,1
1,1250000000,3,1
1,2750000000,4,1
1,2450000000,4,1
1,3800000000,5,1
1,3100000000,4,1
1,3000000000,4,1
1,210000000,1,1
1,4340000000,5,1
1,210000000,1,2
1,3500000000,4,1
1,4050000000,5,1
1,215000000,1,2
1,300000000,1,1
1,215000000,1,2
1,202000000,1,2
1,290000000,1,2
1,1665000000,3,1
1,4950000000,5,1
1,8900000000,5,1
1,2760000000,4,1
1,1650000000,3,1
1,2900000000,4,1
1,2900000000,4,1
1,2300000000,4,1
1,1430000000,3,1
1,150000000,1,2
1,1000000000,2,1
1,270000000,1,2
1,1100000000,2,1
1,3635000000,5,1
1,2330000000,4,1
1,5230000000,5,1
1,2200000000,4,1
1,1350000000,3,1
1,1880000000,3,1
1,1760000000,3,1
1,2430000000,4,1
1,2250000000,4,1
1,1880000000,3,1
1,124000000,1,2
1,1730000000,3,1
1,3600000000,5,1
1,1110000000,2,1
1,368000000,1,3
1,2045000000,4,1
1,1487000000,3,1
1,1599000000,3,1
1,560000000,2,1
1,2200000000,4,1
1,1975000000,3,1
1,1952500000,3,1
1,2850000000,4,1
1,2230000000,4,1
1,2400000000,4,1
1,790000000,2,1
1,1620000000,3,1
1,1435000000,3,3
1,2205000000,4,1
1,1880000000,3,1
1,1460000000,3,1
1,1500000000,3,1
1,1900000000,3,1
1,2050000000,4,1
1,335000000,1,2
1,2965000000,4,1
1,1788000000,3,4
1,3400000000,4,1
1,3490000000,4,1
1,3230000000,4,1
1,3275000000,4,1
1,2400000000,4,1
1,7100000000,5,1
1,4010000000,5,1
1,1900000000,3,1
1,1570000000,3,1
1,350000000,1,3
1,3650000000,5,1
1,710000000,2,3
1,1430000000,3,1
1,2880000000,4,1
1,2680000000,4,1
1,2280000000,4,1
1,2750000000,4,1
1,690000000,2,1
1,700000000,2,3
1,2300000000,4,1
1,1185000000,2,1
1,3850000000,5,4
1,477000000,1,3
1,2290000000,4,1
1,1200000000,2,1
1,2300000000,4,1
1,1990000000,3,1
1,310000000,1,2
1,3100000000,4,1
1,1830000000,3,1
1,1909000000,3,1
1,2400000000,4,1
1,2630000000,4,1
1,230000000,1,2
1,590000000,2,3
1,680000000,2,2
1,380000000,1,2
1,1242500000,3,1
1,1950000000,3,1
1,2235000000,4,1
1,3300000000,4,1
1,2480000000,4,1
1,2800000000,4,1
1,5000000000,5,1
1,4250000000,5,1
1,1200000000,2,1
1,190000000,1,2
1,2285000000,4,1
1,205000000,1,2
1,1700000000,3,1
1,3500000000,4,1
1,375000000,1,1
1,4800000000,5,1
1,3250000000,4,1
1,1440000000,3,1
1,18000000000,5,4
1,18000000000,5,4
1,295000000,1,3
1,450000000,1,2
1,2930000000,4,1
1,4600000000,5,1
1,199120000,1,2
1,3100000000,4,1
1,445000000,1,1
1,1405000000,3,3
1,4500000000,5,1
1,1955000000,3,1
1,280000000,1,2
1,850000000,2,1
1,4150000000,5,1
1,3020000000,4,1
1,1702500000,3,1
1,3580000000,5,1
1,1210000000,3,1
1,1980000000,3,1
1,600000000,2,3
1,2780000000,4,1
1,1925000000,3,1
1,2310000000,4,1
1,1900000000,3,1
1,2390000000,4,1
1,1850000000,3,1
1,2500000000,4,1
1,1420000000,3,1
1,3100000000,4,1
1,1160000000,2,1
1,2780000000,4,1
1,3020000000,4,1
1,2680000000,4,1
1,420000000,1,2
1,1850000000,3,1
1,500000000,1,2
1,1490000000,3,1
1,1750000000,3,1
1,5500000000,5,3
1,2490000000,4,1
1,220000000,1,2
1,1860000000,3,1
1,2900000000,4,1
1,200000000,1,3
1,1585000000,3,1
1,200000000,1,3
1,1395000000,3,1
1,1960000000,3,1
1,710000000,2,3
1,1400000000,3,1
1,5010000000,5,4
1,280000000,1,2
1,240000000,1,2
1,1220000000,3,1
1,1150000000,2,1
1,350000000,1,3
1,1240000000,3,1
1,150800000,1,2
1,2850000000,4,1
1,3430000000,4,1
1,1340000000,3,1
1,550000000,2,2
1,1440000000,3,1
1,459000000,1,1
1,4300000000,5,1
1,3540000000,5,1
1,1645000000,3,1
1,2000000000,3,1
1,2350000000,4,1
1,269000000,1,2
1,4790000000,5,1
1,1945000000,3,1
1,2850000000,4,1
1,780000000,2,2
1,1950000000,3,1
1,169500000,1,2
1,169000000,1,2
1,880000000,2,1
1,1500000000,3,1
1,2800000000,4,1
